input file,prediction_fraction,k,comp_time,random_prediction_dataset,min_max_normalization,holidays_flag,join_holidays,month_flag,past_values,reduced size,best model,best model cross val score,best model test score,,,,,,,,,
Main_cbe_08shorter.csv,0.25,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,ExtraTreesRegressor,0.939544523,0.922046686,DummyRegressor,-0.006113006,ExtraTreesRegressor,0.939544523,,,,,
Main_cbe_08shorter.csv,0.25,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,ExtraTreesRegressor,0.936624602,0.926649634,DummyRegressor,-0.006115685,ExtraTreesRegressor,0.936624602,,,,,
Main_cbe_08shorter.csv,0.4,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,ExtraTreesRegressor,0.932996277,0.935593311,DummyRegressor,-0.004506379,ExtraTreesRegressor,0.932996277,,,,,
Main_cbe_08shorter.csv,0.66,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,ExtraTreesRegressor,0.898328835,0.919596927,DummyRegressor,-0.007234512,ExtraTreesRegressor,0.898328835,,,,,
Main_cbe_08shorter.csv,0.8,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,ExtraTreesRegressor,0.901981394,0.918171397,DummyRegressor,-0.024205976,ExtraTreesRegressor,0.901981394,,,,,
Main_cbe_08shorter.csv,0.9,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,ExtraTreesRegressor,0.832575936,0.899719002,DummyRegressor,-0.064528838,ExtraTreesRegressor,0.832575936,,,,,
Main_cbe_08shorter.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,ExtraTreesRegressor,0.936429472,0.926663305,DummyRegressor,-0.008515049,ExtraTreesRegressor,0.936429472,,,,,
Main_cbe_08short.csv,0.33,5,0.01,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,ExtraTreesRegressor,0.89521164,0.758380183,DummyRegressor,-0.014600396,ExtraTreesRegressor,0.89521164,,,,,
Main_cbe_08short.csv,0.1,5,0.01,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,ExtraTreesRegressor,0.812636679,0.911303016,DummyRegressor,-0.082606436,ExtraTreesRegressor,0.812636679,,,,,
Main_cbe_08.csv,0.5,5,0.01,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,ExtraTreesRegressor,0.820800057,0.872190014,DummyRegressor,-0.067110661,ExtraTreesRegressor,0.820800057,,,,,
Main_cbe_09.csv,0.5,5,0.05,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,ExtraTreesRegressor,-0.092016388,0.713513541,DummyRegressor,-0.548331982,ExtraTreesRegressor,-0.092016388,,,,,
Main_cbe_09.csv,0.7,5,0.05,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,ExtraTreesRegressor,0.587580559,0.429361677,DummyRegressor,-0.298093586,ExtraTreesRegressor,0.587580559,,,,,
Main_cbe_01.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.774773668,0.689956714,DummyRegressor,-0.173004423,KNeighborsRegressor,0.685668324,RandomForestRegressor,0.771329741,ExtraTreesRegressor,0.774773668,
Main_cbe_01.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.759421004,0.667819707,DummyRegressor,-0.182102587,KNeighborsRegressor,0.673943504,RandomForestRegressor,0.754605848,ExtraTreesRegressor,0.759421004,
Main_cbe_02.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.743000363,0.907433606,DummyRegressor,-0.078814005,KNeighborsRegressor,0.634284511,RandomForestRegressor,0.731691914,ExtraTreesRegressor,0.743000363,
Main_cbe_02.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.77622266,0.906177549,DummyRegressor,-0.045611136,KNeighborsRegressor,0.649586467,RandomForestRegressor,0.758773543,ExtraTreesRegressor,0.77622266,
Main_cbe_02.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.775011533,0.905103695,DummyRegressor,-0.063728492,KNeighborsRegressor,0.634642647,RandomForestRegressor,0.759034537,ExtraTreesRegressor,0.775011533,
Main_cbe_04.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.861083848,0.865690891,DummyRegressor,-0.006562473,KNeighborsRegressor,0.753172824,RandomForestRegressor,0.82731062,ExtraTreesRegressor,0.861083848,
Main_cbe_04.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.852252897,0.864134437,DummyRegressor,-0.005102801,KNeighborsRegressor,0.753661809,RandomForestRegressor,0.829488125,ExtraTreesRegressor,0.852252897,
Main_cbe_04.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.861257752,0.867938061,DummyRegressor,-0.005605184,KNeighborsRegressor,0.756600667,RandomForestRegressor,0.842142663,ExtraTreesRegressor,0.861257752,
Main_cbe_05.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.808912521,0.818472334,DummyRegressor,-0.000121239,KNeighborsRegressor,0.68941139,RandomForestRegressor,0.808912521,ExtraTreesRegressor,0.80244401,
Main_cbe_05.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.927997479,0.822684475,DummyRegressor,-0.022390986,KNeighborsRegressor,0.833209076,RandomForestRegressor,0.927997479,ExtraTreesRegressor,0.915931606,
Main_cbe_05.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.915181074,0.814162359,DummyRegressor,-0.50509122,KNeighborsRegressor,0.701300099,RandomForestRegressor,0.915181074,ExtraTreesRegressor,0.913748459,
Main_cbe_06.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.840833034,0.914757204,DummyRegressor,-0.001763664,KNeighborsRegressor,0.758384931,RandomForestRegressor,0.840833034,ExtraTreesRegressor,0.814821517,
Main_cbe_06.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.965274144,0.906840272,DummyRegressor,-0.017658027,KNeighborsRegressor,0.896738813,RandomForestRegressor,0.965274144,ExtraTreesRegressor,0.946730804,
Main_cbe_06.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.977324143,0.917597273,DummyRegressor,-0.171044702,KNeighborsRegressor,0.75120172,RandomForestRegressor,0.977324143,ExtraTreesRegressor,0.95083923,
Main_cbe_01.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.731715158,0.279572793,DummyRegressor,-0.005198115,KNeighborsRegressor,0.692285096,RandomForestRegressor,0.720464236,ExtraTreesRegressor,0.731715158,2
Main_cbe_01.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.740433522,0.273476248,DummyRegressor,-0.111285659,KNeighborsRegressor,0.694406314,RandomForestRegressor,0.733837486,ExtraTreesRegressor,0.740433522,
Main_cbe_01.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.725196225,0.271319317,DummyRegressor,-0.24303838,KNeighborsRegressor,0.689551158,RandomForestRegressor,0.718983053,ExtraTreesRegressor,0.725196225,
Main_cbe_02.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.823089116,0.777285982,DummyRegressor,-0.024585607,KNeighborsRegressor,0.749097069,RandomForestRegressor,0.806910344,ExtraTreesRegressor,0.823089116,
Main_cbe_02.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.826803376,0.783083277,DummyRegressor,-0.015195705,KNeighborsRegressor,0.762106183,RandomForestRegressor,0.817923135,ExtraTreesRegressor,0.826803376,5
Main_cbe_02.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.838194825,0.780218277,DummyRegressor,-0.025424075,KNeighborsRegressor,0.770798662,RandomForestRegressor,0.823396815,ExtraTreesRegressor,0.838194825,
Main_cbe_05.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.881519975,0.813284232,DummyRegressor,-0.011790713,KNeighborsRegressor,0.815649131,RandomForestRegressor,0.880726114,ExtraTreesRegressor,0.881519975,
Main_cbe_05.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.910018935,0.814031456,DummyRegressor,-0.012370745,KNeighborsRegressor,0.851691778,RandomForestRegressor,0.902842822,ExtraTreesRegressor,0.910018935,5
Main_cbe_05.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.928877091,0.813486938,DummyRegressor,-0.014950785,KNeighborsRegressor,0.877763313,RandomForestRegressor,0.924161318,ExtraTreesRegressor,0.928877091,
Main_cbe_06.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.953351006,0.949209609,DummyRegressor,-0.000235625,KNeighborsRegressor,0.927066714,RandomForestRegressor,0.94928388,ExtraTreesRegressor,0.953351006,
Main_cbe_06.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.953937213,0.952027518,DummyRegressor,-0.074747454,KNeighborsRegressor,0.918912635,RandomForestRegressor,0.949766359,ExtraTreesRegressor,0.953937213,
Main_cbe_06.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.960459875,0.953668031,DummyRegressor,-0.076846327,KNeighborsRegressor,0.929989578,RandomForestRegressor,0.953822653,ExtraTreesRegressor,0.960459875,10
Main_cbe_07.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.627614973,0.482119619,DummyRegressor,-0.023574532,KNeighborsRegressor,0.558787205,RandomForestRegressor,0.612119992,ExtraTreesRegressor,0.627614973,
Main_cbe_07.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.632969409,0.486783503,DummyRegressor,-0.070791091,KNeighborsRegressor,0.572658807,RandomForestRegressor,0.616655632,ExtraTreesRegressor,0.632969409,
Main_cbe_07.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.647232882,0.493000824,DummyRegressor,-0.10843043,KNeighborsRegressor,0.592949211,RandomForestRegressor,0.636945251,ExtraTreesRegressor,0.647232882,10
Main_cbe_08.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.84559708,0.872231163,DummyRegressor,-0.048656506,KNeighborsRegressor,0.792248254,RandomForestRegressor,0.826625672,ExtraTreesRegressor,0.84559708,
Main_cbe_08.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.857739948,0.87333196,DummyRegressor,-0.030088754,KNeighborsRegressor,0.811037034,RandomForestRegressor,0.847201536,ExtraTreesRegressor,0.857739948,5
Main_cbe_08.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.857941538,0.870381552,DummyRegressor,-0.054195076,KNeighborsRegressor,0.807751218,RandomForestRegressor,0.844507339,ExtraTreesRegressor,0.857941538,
Main_cbe_09.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.362719833,0.65576772,DummyRegressor,-0.157137777,KNeighborsRegressor,0.348503824,RandomForestRegressor,0.354494016,ExtraTreesRegressor,0.362719833,
Main_cbe_09.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,RandomForestRegressor,0.262499927,0.660915866,DummyRegressor,-0.295919924,KNeighborsRegressor,0.20632755,RandomForestRegressor,0.262499927,ExtraTreesRegressor,0.246351151,
Main_cbe_09.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.357215545,0.673586612,DummyRegressor,-0.333849887,KNeighborsRegressor,0.299002034,RandomForestRegressor,0.346573381,ExtraTreesRegressor,0.357215545,10
Main_cbe_10.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.64955962,0.661342111,DummyRegressor,-0.097217099,KNeighborsRegressor,0.589707314,RandomForestRegressor,0.637494286,ExtraTreesRegressor,0.64955962,
Main_cbe_10.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.714786577,0.662603837,DummyRegressor,-0.027490051,KNeighborsRegressor,0.658144765,RandomForestRegressor,0.705862757,ExtraTreesRegressor,0.714786577,5
Main_cbe_10.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,None,ExtraTreesRegressor,0.68489354,0.650357164,DummyRegressor,-0.160362286,KNeighborsRegressor,0.62888105,RandomForestRegressor,0.669935863,ExtraTreesRegressor,0.68489354,
Main_cbe_01.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.759479165,0.701306307,DummyRegressor,-0.020717519,KNeighborsRegressor,0.731344745,RandomForestRegressor,0.75054456,ExtraTreesRegressor,0.759479165,2
Main_cbe_01.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.772109202,0.700824167,DummyRegressor,-0.062069628,KNeighborsRegressor,0.734549145,RandomForestRegressor,0.765936433,ExtraTreesRegressor,0.772109202,
Main_cbe_01.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.77543535,0.700899391,DummyRegressor,-0.09954189,KNeighborsRegressor,0.739340028,RandomForestRegressor,0.771354123,ExtraTreesRegressor,0.77543535,
Main_cbe_02.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.817333416,0.743991358,DummyRegressor,-0.013592255,KNeighborsRegressor,0.741207781,RandomForestRegressor,0.807924124,ExtraTreesRegressor,0.817333416,2
Main_cbe_02.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.845824798,0.739453982,DummyRegressor,-0.012529562,KNeighborsRegressor,0.790205144,RandomForestRegressor,0.838589757,ExtraTreesRegressor,0.845824798,
Main_cbe_02.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.855294187,0.734415895,DummyRegressor,-0.064972677,KNeighborsRegressor,0.797710913,RandomForestRegressor,0.849651896,ExtraTreesRegressor,0.855294187,
Main_cbe_05.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,RandomForestRegressor,0.905958169,0.841233645,DummyRegressor,-0.004415294,KNeighborsRegressor,0.833144592,RandomForestRegressor,0.905958169,ExtraTreesRegressor,0.900233764,
Main_cbe_05.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.927588571,0.86300516,DummyRegressor,-0.004832135,KNeighborsRegressor,0.857807092,RandomForestRegressor,0.923401122,ExtraTreesRegressor,0.927588571,
Main_cbe_05.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.931560078,0.863567501,DummyRegressor,-0.011574781,KNeighborsRegressor,0.893384894,RandomForestRegressor,0.928480582,ExtraTreesRegressor,0.931560078,10
Main_cbe_06.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,RandomForestRegressor,0.924389669,0.947282226,DummyRegressor,-0.087282018,KNeighborsRegressor,0.88007446,RandomForestRegressor,0.924389669,ExtraTreesRegressor,0.912973058,
Main_cbe_06.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,RandomForestRegressor,0.940054897,0.947930413,DummyRegressor,-0.064027936,KNeighborsRegressor,0.891881124,RandomForestRegressor,0.940054897,ExtraTreesRegressor,0.938443193,10
Main_cbe_06.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,RandomForestRegressor,0.944262997,0.945074406,DummyRegressor,-0.065694628,KNeighborsRegressor,0.924359284,RandomForestRegressor,0.944262997,ExtraTreesRegressor,0.943781743,
Main_cbe_07.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.553206226,0.650742366,DummyRegressor,-0.02329436,KNeighborsRegressor,0.450599317,RandomForestRegressor,0.54372949,ExtraTreesRegressor,0.553206226,
Main_cbe_07.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.539771587,0.663086208,DummyRegressor,-0.159324677,KNeighborsRegressor,0.487232219,RandomForestRegressor,0.529972682,ExtraTreesRegressor,0.539771587,5
Main_cbe_07.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.548438281,0.654917603,DummyRegressor,-0.169598026,KNeighborsRegressor,0.499064141,RandomForestRegressor,0.536063718,ExtraTreesRegressor,0.548438281,
Main_cbe_08.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.899708609,0.723453537,DummyRegressor,-0.004053844,KNeighborsRegressor,0.826795679,RandomForestRegressor,0.881630146,ExtraTreesRegressor,0.899708609,
Main_cbe_08.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.904115897,0.733451573,DummyRegressor,-0.007903955,KNeighborsRegressor,0.845787161,RandomForestRegressor,0.90042631,ExtraTreesRegressor,0.904115897,
Main_cbe_08.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.911543689,0.742799868,DummyRegressor,-0.018799118,KNeighborsRegressor,0.862264506,RandomForestRegressor,0.906095181,ExtraTreesRegressor,0.911543689,10
Main_cbe_09.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.264140326,-0.233324286,DummyRegressor,-0.218222027,KNeighborsRegressor,0.174883394,RandomForestRegressor,0.239421895,ExtraTreesRegressor,0.264140326,2
Main_cbe_09.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.252151975,-0.25369618,DummyRegressor,-0.378782801,KNeighborsRegressor,0.20020965,RandomForestRegressor,0.241738242,ExtraTreesRegressor,0.252151975,
Main_cbe_09.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.422652524,-0.290260773,DummyRegressor,-0.412949063,KNeighborsRegressor,0.368882837,RandomForestRegressor,0.406879783,ExtraTreesRegressor,0.422652524,
Main_cbe_10.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.588976318,0.46598224,DummyRegressor,-0.012614861,KNeighborsRegressor,0.510007742,RandomForestRegressor,0.561767465,ExtraTreesRegressor,0.588976318,10
Main_cbe_10.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.520491629,0.437312605,DummyRegressor,-0.271526304,KNeighborsRegressor,0.472350767,RandomForestRegressor,0.505328073,ExtraTreesRegressor,0.520491629,
Main_cbe_10.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.466091678,0.450931645,DummyRegressor,-0.364782675,KNeighborsRegressor,0.421089163,RandomForestRegressor,0.448000734,ExtraTreesRegressor,0.466091678,
Main_cbe_02.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.815053595,0.857899934,DummyRegressor,-0.059757014,KNeighborsRegressor,0.740170581,RandomForestRegressor,0.796773841,ExtraTreesRegressor,0.815053595,5
Main_cbe_02.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.835412301,0.855938009,DummyRegressor,-0.054493056,KNeighborsRegressor,0.7694589,RandomForestRegressor,0.825559977,ExtraTreesRegressor,0.835412301,
Main_cbe_05.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.878297064,0.94668749,DummyRegressor,-0.000560487,KNeighborsRegressor,0.699027748,RandomForestRegressor,0.874204321,ExtraTreesRegressor,0.878297064,2
Main_cbe_05.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.914645962,0.940224618,DummyRegressor,-0.009454845,KNeighborsRegressor,0.794335537,RandomForestRegressor,0.901009655,ExtraTreesRegressor,0.914645962,
Main_cbe_05.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.912149691,0.943729851,DummyRegressor,-0.038956533,KNeighborsRegressor,0.82469353,RandomForestRegressor,0.898076828,ExtraTreesRegressor,0.912149691,
Main_cbe_06.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,RandomForestRegressor,0.894338105,0.917815026,DummyRegressor,-0.060439144,KNeighborsRegressor,0.747613437,RandomForestRegressor,0.894338105,ExtraTreesRegressor,0.891052832,
Main_cbe_06.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.914370987,0.937973616,DummyRegressor,-0.044605575,KNeighborsRegressor,0.825565629,RandomForestRegressor,0.911907752,ExtraTreesRegressor,0.914370987,
Main_cbe_06.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.942685733,0.938748158,DummyRegressor,-0.051908007,KNeighborsRegressor,0.867400737,RandomForestRegressor,0.938250294,ExtraTreesRegressor,0.942685733,10
Main_cbe_07.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,RandomForestRegressor,0.369665044,0.702031616,DummyRegressor,-0.252707758,KNeighborsRegressor,0.171515957,RandomForestRegressor,0.369665044,ExtraTreesRegressor,0.326736799,
Main_cbe_07.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,RandomForestRegressor,0.369347761,0.671665616,DummyRegressor,-0.306532918,KNeighborsRegressor,0.320016098,RandomForestRegressor,0.369347761,ExtraTreesRegressor,0.365625457,
Main_cbe_07.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.475725029,0.726678542,DummyRegressor,-0.245524054,KNeighborsRegressor,0.425337103,RandomForestRegressor,0.467056934,ExtraTreesRegressor,0.475725029,10
Main_cbe_08.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.918467636,0.933627049,DummyRegressor,-0.009924392,KNeighborsRegressor,0.825749557,RandomForestRegressor,0.912051999,ExtraTreesRegressor,0.918467636,
Main_cbe_08.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.917074502,0.93806166,DummyRegressor,-0.019290754,KNeighborsRegressor,0.863555304,RandomForestRegressor,0.906488517,ExtraTreesRegressor,0.917074502,5
Main_cbe_08.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.926896231,0.930168256,DummyRegressor,-0.021105225,KNeighborsRegressor,0.873834732,RandomForestRegressor,0.907375359,ExtraTreesRegressor,0.926896231,
Main_cbe_09.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.301670293,0.568645683,DummyRegressor,-0.693326264,KNeighborsRegressor,0.15756195,RandomForestRegressor,0.26536947,ExtraTreesRegressor,0.301670293,
Main_cbe_09.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.579364288,0.565463778,DummyRegressor,-0.296471182,KNeighborsRegressor,0.49280846,RandomForestRegressor,0.568878395,ExtraTreesRegressor,0.579364288,
Main_cbe_09.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.652889948,0.579578125,DummyRegressor,-0.258695186,KNeighborsRegressor,0.562833718,RandomForestRegressor,0.651238687,ExtraTreesRegressor,0.652889948,10
Main_cbe_10.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.618475482,0.480413433,DummyRegressor,-0.150721747,KNeighborsRegressor,0.522719478,RandomForestRegressor,0.602098223,ExtraTreesRegressor,0.618475482,2
Main_cbe_10.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,-0.258502208,0.228153346,DummyRegressor,-0.784438438,KNeighborsRegressor,-0.402985167,RandomForestRegressor,-0.288083152,ExtraTreesRegressor,-0.258502208,
Main_cbe_10.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,RandomForestRegressor,0.106769064,0.42216522,DummyRegressor,-0.660392104,KNeighborsRegressor,0.068003096,RandomForestRegressor,0.106769064,ExtraTreesRegressor,0.100436323,
Main_cbe_02.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.775911681,0.889841327,DummyRegressor,-0.045611136,KNeighborsRegressor,0.649586467,RandomForestRegressor,0.758177821,ExtraTreesRegressor,0.775911681,
Main_cbe_02.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.771674921,0.910704162,DummyRegressor,-0.063728492,KNeighborsRegressor,0.634642647,RandomForestRegressor,0.759761015,ExtraTreesRegressor,0.771674921,
Main_cbe_05.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.809366809,0.816406065,DummyRegressor,-0.000121239,KNeighborsRegressor,0.68941139,RandomForestRegressor,0.809366809,ExtraTreesRegressor,0.801622967,
Main_cbe_05.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.924028549,0.829800754,DummyRegressor,-0.022390986,KNeighborsRegressor,0.835007512,RandomForestRegressor,0.918821918,ExtraTreesRegressor,0.924028549,5
Main_cbe_05.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.908983057,0.823968017,DummyRegressor,-0.204754199,KNeighborsRegressor,0.701301332,RandomForestRegressor,0.908983057,ExtraTreesRegressor,0.906036223,
